symbol,horizon,mae,rmse,mape,directional_accuracy,status,error
AEROFLEX,3d,8.181020203939884,10.068960350082591,783.1881415331393,53.73134328358209,SUCCESS,
AEROFLEX,5d,11.096748962472125,13.82470660677519,498.8097947495759,52.63157894736842,SUCCESS,
AEROFLEX,1w,14.305425173405004,17.031926679346807,626.7871605715548,51.127819548872175,SUCCESS,
AEROFLEX,1mo,23.55404277270569,26.66376440209876,305.1240102572053,21.09375,SUCCESS,
AETHER,1d,,,,,FAILED,"""['volatility_252d', 'drawdown_252d', 'var95_252d', 'expected_shortfall_252d', 'risk_score'] not in index"""
AETHER,3d,,,,,FAILED,"""['volatility_252d', 'drawdown_252d', 'var95_252d', 'expected_shortfall_252d', 'risk_score'] not in index"""
AETHER,5d,,,,,FAILED,"""['volatility_252d', 'drawdown_252d', 'var95_252d', 'expected_shortfall_252d', 'risk_score'] not in index"""
AETHER,1w,,,,,FAILED,"""['volatility_252d', 'drawdown_252d', 'var95_252d', 'expected_shortfall_252d', 'risk_score'] not in index"""
AETHER,1mo,,,,,FAILED,"""['volatility_252d', 'drawdown_252d', 'var95_252d', 'expected_shortfall_252d', 'risk_score'] not in index"""
AFFLE,1d,1.2673663925956378,1.6674267001033796,174.76354697153874,47.02970297029702,SUCCESS,
AFFLE,3d,2.409123225331461,3.0383654702066814,297.26577996474,42.07920792079208,SUCCESS,
AFFLE,5d,3.221073635324795,3.8540779428102545,664.3383573281284,48.756218905472636,SUCCESS,
AFFLE,1w,3.487785175452976,4.162107655168572,231.01069958403664,49.75124378109453,SUCCESS,
AFFLE,1mo,6.446886347370838,8.701548355776266,328.0060340649092,53.57142857142857,SUCCESS,
AGARIND,1d,2.401414811970299,3.3832230029934682,166.84614357196915,48.47161572052402,SUCCESS,
AGARIND,3d,5.165923563449698,6.715956680012156,519.6319748400318,45.414847161572055,SUCCESS,
AGARIND,5d,6.697138713252881,8.748516207117014,448.832579788236,57.98687089715536,SUCCESS,
AGARIND,1w,10.12386117048737,12.259266127432303,789.52307172022,48.35886214442014,SUCCESS,
AGARIND,1mo,14.59153778092794,17.435853143347085,331.56548924700917,41.5929203539823,SUCCESS,
AGI,1d,2.6048566876320396,3.7238321830106034,131.60707815015647,47.008547008547005,SUCCESS,
AGI,3d,4.866920762218585,6.632815381517859,188.6269734673192,48.05318138651472,SUCCESS,
AGI,5d,7.010050280920612,9.053580070513327,312.77588809509814,49.477682811016145,SUCCESS,
AGI,1w,9.287881349002111,11.471394777869607,354.46467895370336,48.85931558935361,SUCCESS,
AGI,1mo,14.784302511942208,17.006975962837096,196.32956532791005,38.645038167938935,SUCCESS,
AGRITECH,1d,2.5873581846328197,3.7297590819903728,159.6448575903595,46.93446088794926,SUCCESS,
AGRITECH,3d,4.879231417527153,6.543138872540289,187.56700929641687,52.00845665961945,SUCCESS,
AGRITECH,5d,6.231189706257757,8.230096283945825,203.84416629730651,53.911205073995774,SUCCESS,
AGRITECH,1w,7.6614833627672425,9.69674510809953,195.33396043185925,48.940677966101696,SUCCESS,
AGRITECH,1mo,10.179739849431282,12.639229335706414,207.2925846397252,38.034188034188034,SUCCESS,
AGROPHOS,1d,2.4534858626908314,3.619380819120411,173.35414287972418,52.95950155763239,SUCCESS,
AGROPHOS,3d,4.505733430337455,6.205141753843659,210.48615080721584,54.37499999999999,SUCCESS,
AGROPHOS,5d,5.203966127121939,7.228215919780421,166.32691080806043,53.43750000000001,SUCCESS,
AGROPHOS,1w,5.998709501060961,8.11311777495576,235.0942911576364,55.4858934169279,SUCCESS,
AGROPHOS,1mo,10.459721339482746,12.699676215226901,196.51244871532836,47.61904761904761,SUCCESS,
AGSTRA,1d,,,,,FAILED,"""['volatility_252d', 'drawdown_252d', 'var95_252d', 'expected_shortfall_252d', 'risk_score'] not in index"""
AGSTRA,3d,,,,,FAILED,"""['volatility_252d', 'drawdown_252d', 'var95_252d', 'expected_shortfall_252d', 'risk_score'] not in index"""
AGSTRA,5d,,,,,FAILED,"""['volatility_252d', 'drawdown_252d', 'var95_252d', 'expected_shortfall_252d', 'risk_score'] not in index"""
AGSTRA,1w,,,,,FAILED,"""['volatility_252d', 'drawdown_252d', 'var95_252d', 'expected_shortfall_252d', 'risk_score'] not in index"""
AGSTRA,1mo,,,,,FAILED,"""['volatility_252d', 'drawdown_252d', 'var95_252d', 'expected_shortfall_252d', 'risk_score'] not in index"""
AHL,1d,,,,,FAILED,"""['volatility_252d', 'drawdown_252d', 'var95_252d', 'expected_shortfall_252d', 'risk_score', 'nearest_support', 'nearest_resistance', 'support_strength', 'resistance_strength', 'distance_to_support_pct', 'distance_to_resistance_pct', 'breakout_zone_lower', 'breakout_zone_upper', 'breakdown_zone_lower', 'breakdown_zone_upper', 'signal_level', 'signal_value'] not in index"""
AHL,3d,,,,,FAILED,"""['volatility_252d', 'drawdown_252d', 'var95_252d', 'expected_shortfall_252d', 'risk_score', 'nearest_support', 'nearest_resistance', 'support_strength', 'resistance_strength', 'distance_to_support_pct', 'distance_to_resistance_pct', 'breakout_zone_lower', 'breakout_zone_upper', 'breakdown_zone_lower', 'breakdown_zone_upper', 'signal_level', 'signal_value'] not in index"""
AHL,5d,,,,,FAILED,"""['volatility_252d', 'drawdown_252d', 'var95_252d', 'expected_shortfall_252d', 'risk_score', 'nearest_support', 'nearest_resistance', 'support_strength', 'resistance_strength', 'distance_to_support_pct', 'distance_to_resistance_pct', 'breakout_zone_lower', 'breakout_zone_upper', 'breakdown_zone_lower', 'breakdown_zone_upper', 'signal_level', 'signal_value'] not in index"""
AHL,1w,,,,,FAILED,"""['volatility_252d', 'drawdown_252d', 'var95_252d', 'expected_shortfall_252d', 'risk_score', 'nearest_support', 'nearest_resistance', 'support_strength', 'resistance_strength', 'distance_to_support_pct', 'distance_to_resistance_pct', 'breakout_zone_lower', 'breakout_zone_upper', 'breakdown_zone_lower', 'breakdown_zone_upper', 'signal_level', 'signal_value'] not in index"""
AHL,1mo,,,,,FAILED,"""['volatility_252d', 'drawdown_252d', 'var95_252d', 'expected_shortfall_252d', 'risk_score', 'nearest_support', 'nearest_resistance', 'support_strength', 'resistance_strength', 'distance_to_support_pct', 'distance_to_resistance_pct', 'breakout_zone_lower', 'breakout_zone_upper', 'breakdown_zone_lower', 'breakdown_zone_upper', 'signal_level', 'signal_value'] not in index"""
AHLADA,1d,2.017271466793104,3.1513830481409992,185.9871843785596,56.79611650485437,SUCCESS,
AHLADA,3d,5.162451263550186,6.483333172975008,589.6548707016432,54.146341463414636,SUCCESS,
AHLADA,5d,5.49835987150693,6.898863453717676,393.3323534669358,55.1219512195122,SUCCESS,
AHLADA,1w,5.688424573078473,7.559970409201952,427.14088085004283,59.512195121951216,SUCCESS,
AHLADA,1mo,9.67084446232179,11.626618112705616,210.7945746235798,57.49999999999999,SUCCESS,
AHLEAST,1d,3.2437229775922987,4.389541545304846,494.03333129546746,60.93023255813953,SUCCESS,
AHLEAST,3d,3.8902649901893436,5.5865644947143105,388.13404855748513,58.91472868217055,SUCCESS,
AHLEAST,5d,4.341426073798878,6.246930254603916,244.342996081283,54.192546583850934,SUCCESS,
AHLEAST,1w,5.161837508899912,7.298869946606942,344.7259654636508,48.91304347826087,SUCCESS,
AHLEAST,1mo,10.206636271214496,12.830765092006065,434.9108485598798,50.07824726134585,SUCCESS,
AHLUCONT,1d,2.156428076928897,2.9627412944012437,367.3347166014865,56.04719764011799,SUCCESS,
AHLUCONT,3d,3.987625308288377,5.250982586926669,631.1613774533054,47.34513274336283,SUCCESS,
AHLUCONT,5d,6.2932572056935445,7.757021505724354,877.0037000004729,48.15361890694239,SUCCESS,
AHLUCONT,1w,6.675493602071618,8.511627124295277,573.7517745402603,51.8463810930576,SUCCESS,
AHLUCONT,1mo,12.926342186673963,15.580855591348834,532.557522671852,49.851190476190474,SUCCESS,
AHLWEST,1d,2.2877375786627976,3.0484010568358686,283.1571868298513,52.0618556701031,SUCCESS,
AHLWEST,3d,4.621411885647662,5.706598006586654,437.2512046126224,56.3573883161512,SUCCESS,
AHLWEST,5d,5.566237773143653,6.651263358632716,596.005682683981,50.171821305841924,SUCCESS,
AHLWEST,1w,5.7259976603993215,6.913791600412338,508.4069910094339,53.78006872852234,SUCCESS,
AHLWEST,1mo,12.746846859621149,14.782708066481279,325.91170148196215,53.264604810996566,SUCCESS,
AIAENG,1d,1.8395517162168733,2.4146799748116843,572.9414349812413,54.628571428571426,SUCCESS,
AIAENG,3d,3.4362157505200974,4.317069136384617,658.5434289160781,60.22857142857143,SUCCESS,
AIAENG,5d,4.032500724613573,5.262067942975532,381.70737246535595,59.382151029748286,SUCCESS,
AIAENG,1w,5.6044888977613505,6.962640632206162,737.1418114105649,57.32265446224256,SUCCESS,
AIAENG,1mo,11.402629882399529,13.515340873979913,539.7793507032028,56.7318757192175,SUCCESS,
AIFL,1d,2.3072993298259954,2.9662351185565794,100.19093956477194,25.0,SUCCESS,
AIFL,3d,12.582124143362963,13.901541976915926,311.8003274543204,28.499999999999996,SUCCESS,
AIFL,5d,11.207310592966696,12.90153608716945,221.54822448448365,24.0,SUCCESS,
AIFL,1w,9.013399903057413,11.464896454010269,136.15041248258646,22.5,SUCCESS,
AIFL,1mo,22.905658510792378,23.988239576160808,182.63404387075352,17.5,SUCCESS,
AIRAN,1d,2.380624010202466,3.0227034462440283,223.1181833539553,52.33333333333333,SUCCESS,
AIRAN,3d,5.3072324862232545,6.34552744196681,336.58951232834704,50.0,SUCCESS,
AIRAN,5d,7.35526284600638,8.545756130867264,458.02619549049854,50.16722408026756,SUCCESS,
AIRAN,1w,7.218139135217094,8.436992032247465,421.6716986069236,51.17056856187291,SUCCESS,
AIRAN,1mo,10.92649900607764,12.480109453516977,293.14129727536397,47.27891156462585,SUCCESS,
AIROLAM,1d,2.5487912556377257,3.8604107652631403,157.91828944518932,52.06896551724138,SUCCESS,
AIROLAM,3d,3.794185270180537,5.438251281367041,226.3941379383771,61.5916955017301,SUCCESS,
AIROLAM,5d,4.632324708035027,6.462450753310096,284.40772481183706,58.82352941176471,SUCCESS,
AIROLAM,1w,5.543265332422425,7.407920156837686,242.3577551877702,59.515570934256054,SUCCESS,
AIROLAM,1mo,12.273902399023239,14.180430600579857,285.3421084727391,45.774647887323944,SUCCESS,
AJANTPHARM,1d,1.7002761078232673,2.3089317676406043,569.7729207946645,53.371320037986706,SUCCESS,
AJANTPHARM,3d,2.8102745852548665,3.903223564367931,371.3596183703316,47.71863117870723,SUCCESS,
AJANTPHARM,5d,4.166173452939416,5.554371517232262,465.1112067577956,46.57794676806083,SUCCESS,
AJANTPHARM,1w,4.753272968544386,6.208644786198366,575.5609553662933,52.61655566127498,SUCCESS,
AJANTPHARM,1mo,9.734436342226381,12.364599704923974,397.36117155349467,51.57593123209169,SUCCESS,
AJMERA,1d,2.524335517327555,3.5540105458547995,197.82638380171292,49.39903846153847,SUCCESS,
AJMERA,3d,5.073367058204718,6.857323470799017,323.6049173905016,51.02286401925391,SUCCESS,
AJMERA,5d,6.880079200582238,8.867789244831032,676.6593113015251,50.90252707581227,SUCCESS,
AJMERA,1w,8.572959907627792,10.721707936835127,441.53044892412254,50.72289156626506,SUCCESS,
AJMERA,1mo,14.429270788006317,18.1675851123914,370.1572193013484,40.67796610169492,SUCCESS,
AJOONI,1d,2.8107831367491354,4.180673979760068,121.93707100183147,46.785714285714285,SUCCESS,
AJOONI,3d,5.003787846625019,6.521734396051445,143.8013140378442,50.89605734767025,SUCCESS,
AJOONI,5d,6.319354242210867,8.1653835448139,152.62393683784734,51.25448028673835,SUCCESS,
AJOONI,1w,7.43799413745928,9.332993177415416,147.15794084800245,54.121863799283155,SUCCESS,
AJOONI,1mo,12.953461224509837,15.663709942875267,157.33829830558633,47.81021897810219,SUCCESS,
AJRINFRA,1d,3.7324357424985086,4.764695378092325,102.28166108864471,42.74406332453825,SUCCESS,
AJRINFRA,3d,5.749552280173414,7.70935021735464,93.33813763485836,43.007915567282325,SUCCESS,
AJRINFRA,5d,7.865803423279502,10.534339689934482,99.25042734010863,40.23746701846966,SUCCESS,
AJRINFRA,1w,9.038722799596947,11.726752819401264,97.38069526122109,43.66754617414248,SUCCESS,
AJRINFRA,1mo,15.011824157774235,18.286312221361555,113.10290044337378,35.0132625994695,SUCCESS,
AKASH,1d,5.424101858163066,6.635521926565582,496.6379160219183,48.90282131661442,SUCCESS,
AKASH,3d,10.65536212979523,12.186912835694654,701.8376391495466,44.20062695924764,SUCCESS,
AKASH,5d,12.717772843443045,14.927169847481968,771.047544910619,47.33542319749217,SUCCESS,
AKASH,1w,14.87673454306907,16.540147586264276,691.352526431406,51.886792452830186,SUCCESS,
AKASH,1mo,12.058932931848803,14.931901402022225,207.18520735058047,45.85987261146497,SUCCESS,
AKG,1d,3.5468007711222014,4.598413370767469,318.43308013148527,55.50000000000001,SUCCESS,
AKG,3d,5.0106523975896184,6.132055022772803,223.1716969409247,55.778894472361806,SUCCESS,
AKG,5d,9.338261912219924,10.87549914807004,346.71713373773633,59.798994974874375,SUCCESS,
AKG,1w,12.581049928729529,14.18062291633972,617.6545082004773,55.778894472361806,SUCCESS,
AKG,1mo,12.993653468089184,16.110558044041685,314.8219602549189,50.51546391752577,SUCCESS,
AKSHAR,1d,,,,,FAILED,"""['volatility_252d', 'drawdown_252d', 'var95_252d', 'expected_shortfall_252d', 'risk_score'] not in index"""
AKSHAR,3d,,,,,FAILED,"""['volatility_252d', 'drawdown_252d', 'var95_252d', 'expected_shortfall_252d', 'risk_score'] not in index"""
AKSHAR,5d,,,,,FAILED,"""['volatility_252d', 'drawdown_252d', 'var95_252d', 'expected_shortfall_252d', 'risk_score'] not in index"""
AKSHAR,1w,,,,,FAILED,"""['volatility_252d', 'drawdown_252d', 'var95_252d', 'expected_shortfall_252d', 'risk_score'] not in index"""
AKSHAR,1mo,,,,,FAILED,"""['volatility_252d', 'drawdown_252d', 'var95_252d', 'expected_shortfall_252d', 'risk_score'] not in index"""
AKSHARCHEM,1d,2.0679743089769564,3.122806351029709,223.18352403792073,44.827586206896555,SUCCESS,
AKSHARCHEM,3d,3.602667390411424,5.146165060046448,250.39241233088302,49.37106918238994,SUCCESS,
AKSHARCHEM,5d,4.986577324737475,6.603403122097654,328.7436241279641,46.22641509433962,SUCCESS,
AKSHARCHEM,1w,4.835664554423207,6.679049078247301,200.5287394395588,47.63406940063091,SUCCESS,
AKSHARCHEM,1mo,10.590840670402557,13.684814451434454,302.9152974336027,45.68690095846645,SUCCESS,
AKSHOPTFBR,1d,3.481712718599872,4.392695132115271,164.40994500730045,43.20987654320987,SUCCESS,
AKSHOPTFBR,3d,5.640981627384748,7.4307875529555405,117.7892247286872,51.42585551330798,SUCCESS,
AKSHOPTFBR,5d,7.181030877168682,9.510444494034266,120.7028432362006,47.71863117870723,SUCCESS,
AKSHOPTFBR,1w,9.492445200708636,11.482654621097854,200.2070604337208,49.28639391056137,SUCCESS,
AKSHOPTFBR,1mo,14.565605882908459,17.245180943395514,229.41606504441395,41.260744985673355,SUCCESS,
AKZOINDIA,1d,1.2532836794634394,1.7630177999410288,332.65670786336636,48.62298195631529,SUCCESS,
AKZOINDIA,3d,2.550560904189524,3.4091390175735374,542.0997051441559,50.950570342205324,SUCCESS,
AKZOINDIA,5d,2.8147294423054685,3.821863259143637,381.41607882507253,52.47148288973384,SUCCESS,
AKZOINDIA,1w,3.6138649128751004,4.8699055234977315,702.7298238706912,55.09039010466223,SUCCESS,
AKZOINDIA,1mo,7.03882994540367,8.949556916341905,375.50084113792883,56.446991404011456,SUCCESS,
ALANKIT,1d,3.0371316476842085,3.994151137797092,246.53521599989108,45.925925925925924,SUCCESS,
ALANKIT,3d,5.258568810465697,7.1186748057118026,273.8748664572658,51.23762376237624,SUCCESS,
ALANKIT,5d,7.370186959182093,8.932372917409312,351.241765868507,44.306930693069305,SUCCESS,
ALANKIT,1w,8.571915729966683,10.147718137605915,450.2978542139046,49.504950495049506,SUCCESS,
ALANKIT,1mo,10.913292674011991,12.945877245634492,251.6337836713617,48.87218045112782,SUCCESS,
ALBERTDAVD,1d,2.045126158183491,2.592134325511242,733.5801927661944,53.072625698324025,SUCCESS,
ALBERTDAVD,3d,3.45936806899347,4.321926439514056,567.0670724718814,58.543417366946784,SUCCESS,
ALBERTDAVD,5d,4.336269576985733,5.46802856730413,550.9100811113088,56.582633053221286,SUCCESS,
ALBERTDAVD,1w,5.257217031239592,6.6849279918224465,507.9645025169872,51.96629213483146,SUCCESS,
ALBERTDAVD,1mo,9.322016713224238,12.194439201882842,373.3896235352021,54.54545454545454,SUCCESS,
ALCHEM,1d,3.585961446825505,4.342737099521155,105.30866302309217,43.97677793904209,SUCCESS,
ALCHEM,3d,6.907537800694934,8.984752226428824,121.61539097691406,46.15384615384615,SUCCESS,
ALCHEM,5d,9.541502964874185,12.809651840507895,137.3557362457071,41.07402031930334,SUCCESS,
ALCHEM,1w,11.330061975019142,15.05435406662415,155.0462990334686,35.703918722786646,SUCCESS,
ALCHEM,1mo,15.255407890993787,19.426703670697403,145.04754570096276,31.64005805515239,SUCCESS,
ALEMBICLTD,1d,2.419371272994664,3.3953858641329493,286.0778100881523,45.920303605313094,SUCCESS,
ALEMBICLTD,3d,3.755515025693773,5.26826744819392,171.4314230194863,50.142450142450144,SUCCESS,
ALEMBICLTD,5d,5.234737336328898,7.189745909379158,229.0798745920613,52.70655270655271,SUCCESS,
ALEMBICLTD,1w,6.356020451193417,8.227603767975133,228.65370349543426,46.34377967711301,SUCCESS,
ALEMBICLTD,1mo,14.275001215566487,17.26019603918979,295.36127585549696,48.091603053435115,SUCCESS,
ALICON,1d,2.154086679898899,3.1613071150039262,227.55063566164594,54.79951397326853,SUCCESS,
ALICON,3d,4.185751302169325,5.709733443275098,320.1195040794675,50.3037667071689,SUCCESS,
ALICON,5d,5.434524353553557,7.178366294896847,257.3659590882628,55.1094890510949,SUCCESS,
ALICON,1w,6.452645975853725,8.282076590082069,449.03681907216713,50.24330900243309,SUCCESS,
ALICON,1mo,11.06918536366026,13.869328727272414,435.5707711566918,48.592411260709916,SUCCESS,
ALKALI,1d,2.819261271619696,4.030905689424764,204.34079295073374,54.03556771545828,SUCCESS,
ALKALI,3d,4.801007904314665,6.8780906691987935,270.97967411751756,53.48837209302325,SUCCESS,
ALKALI,5d,6.730453090825939,9.242511344953831,347.9175287180907,57.45554035567716,SUCCESS,
ALKALI,1w,7.603432302295905,10.20345049127797,326.2017341655386,57.26027397260274,SUCCESS,
ALKALI,1mo,14.391086034782912,17.368511698501436,283.5517491454146,49.586776859504134,SUCCESS,
ALKEM,1d,1.0183338568211737,1.3809087006465428,191.9441678967525,50.65616797900262,SUCCESS,
ALKEM,3d,1.9790057858591836,2.6362879910912285,226.94729167155035,51.181102362204726,SUCCESS,
ALKEM,5d,3.21062764366716,4.03229188895198,454.28516281732004,51.31578947368421,SUCCESS,
ALKEM,1w,3.761839379487661,4.753579433184572,458.27539168869384,58.94736842105262,SUCCESS,
ALKEM,1mo,8.837494677472579,10.593551210452313,624.085006508641,56.266666666666666,SUCCESS,
ALKYLAMINE,1d,2.160950782118791,3.002872984925325,848.1072774034209,53.213367609254504,SUCCESS,
ALKYLAMINE,3d,3.219998734896366,4.788505646601722,415.32437590727557,54.75578406169666,SUCCESS,
ALKYLAMINE,5d,4.5466614324875865,6.2011628619134695,565.2144720238061,51.86615186615187,SUCCESS,
ALKYLAMINE,1w,5.7612684923832465,7.311922580640936,903.4725754525517,53.79665379665379,SUCCESS,
ALKYLAMINE,1mo,15.625636975062735,18.492837243493145,1099.202906325387,49.870466321243526,SUCCESS,
ALLCARGO,1d,2.117343094941908,3.084179278600232,212.53456778281858,50.8833922261484,SUCCESS,
ALLCARGO,3d,4.078533594857799,5.618198282865149,298.86405528332983,51.001177856301524,SUCCESS,
ALLCARGO,5d,5.224080679385537,6.879968183765316,415.28248801417,55.306603773584904,SUCCESS,
ALLCARGO,1w,6.327050093126758,8.123198542640015,450.61645961340054,58.844339622641506,SUCCESS,
ALLCARGO,1mo,11.010738155787413,14.692511910557183,195.68817604119207,46.38196915776987,SUCCESS,
ALLSEC,1d,2.3265871291141234,3.4655873745783543,226.32634739818357,50.16648168701443,SUCCESS,
ALLSEC,3d,3.8972260883548517,5.606106333409677,224.7897910868238,53.496115427302996,SUCCESS,
